id,author,updated_time,spent,stars,contents
21667381,毕竟是贪婪,2022-11-24 09:29:09,704,4,57级了，差1万58级，说真的，没什么事干了，天天要打卡双清，一个版本出一个5星，不氪金基本绝对不可能做到出一个五星，拿一个五星，别的游戏是玩家，这游戏是粉丝，多的我就不说了&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;游戏时长零分钟感受：比腾讯网易良心，委托＋清体力的话，半小时，挖矿＋狗粮1小时不到，再抽半小时做下活动，一天在线两小时就够了，就是圣遗物系统有点恶心，但一般圣遗物大世界也可以比较舒服了，抽卡歪了也很难受
34187631,我hyb,2022-11-24 09:27:28,35734,1,同小保底 寝室里四个人就我一个人歪 就我一个人玩的最久 真的很喜欢原神的 但是如果这个抽卡概率是从创建号就已经是固定了的话 真的很无语啊 害 运气差就差吧 不想抽卡了 每天拿拿低保做点活动打打深渊就差不多了
34190973,白,2022-11-24 09:25:20,3764,4,开服就玩了，只要不上头佛系一点能玩的很开心
34190967,T eg今天帅了没,2022-11-24 09:24:46,0,1,我说实话，我一个四十级打三十级怪，我还得磨半天，真有意思啊
34190940,♀☆☆♀,2022-11-24 09:23:29,0,5,必须五星啊，不然脏了我大原神玩家的眼，怕你们看不到这条评价啊，这游戏还在预约时，我看视频爆料还以为塞尔达传说出手游了，这也是很正常好吧，毕竟万物起源于原神，试问哪个游戏没有相似之处，如此看来迷你世界也不算抄袭至少刚看到迷你世界不会让我觉得他是我的世界衍生物，画风还是区别很大的，一看到原神还以为是塞尔达传说改了一下人物就上线了手机端，这还不足以说明是抄袭的，当时原神还没这么多粉丝，评论区基本都在讨论是不是塞尔达出手游了，这还不足以说明是不是抄袭?
34190917,您的护妻狂魔已上线,2022-11-24 09:22:10,0,1,什么东西 对新手一点都不友好 充了钱也抽不到好东西 升级升了 啥都弄了  你在开什么玩笑 我玩个主线都能被卡住 你***傻杯游戏 早点倒闭吧 没五星角色什么的根本打不过 脑子有毛病 玩个主线一直打怪 你有毛病？我可以一直刷怪你还非得给我来个动画 无语
34190795,万事如意,2022-11-24 09:10:31,1861,4,公测开始玩的，冒险等级已满。刚开始玩的时候确实觉得很惊艳，然后疯狂爱上了这个游戏，作为零氪党，我真心觉得很不错，原石靠屯，每期活动都打满，任务全肝完，但是肝的时候让我很烦的一点就是：剧情。我是不喜欢看剧情的，每次剧情都让我很难受，嗨长！璃月和蒙德我还会看，后面的只想跳过，个人觉得剧情不太ok，有点口水，尤其是须弥，太长了吧！草神的任务我做了大半天，好不容易打完了散兵，结果还要去参加庆功宴，跑完一个地方再跑另一个地方，直接给我整破防了，加个跳过按钮这么难吗？？？我不想看剧情啊，我只想打游戏啊啊啊！玩累了，已经弃坑了。而且，原神的社区氛围（微博）emmm，之前吐槽一次剧情太无聊，被群喷我也是想不通我是不是干啥了？抛开剧情不讲，其他倒是没啥问题，真的很想要一个跳过啊！
34190757,啊这,2022-11-24 09:06:36,0,1,什么垃圾策划，新出的活动什么玩意，有病死活过不去
33023589,冷月,2022-11-24 09:06:03,62149,3,这几个版本我真的服了，米忽悠你干嘛食不食油饼，森林书又臭又长，奖励少得可怜，三连歪，你搞我呢，之前一堆联动，对，就是为了拿奖圈钱是吧。以前觉得原神挺好的，现在给我的体验很一般，
34190634,晴晴不刮痧（已禁言）,2022-11-24 08:57:00,21057,5,有***喜欢家访是吧，随便看
34190607,陌离,2022-11-24 08:55:19,14445,5,还不错，就是容易氪金
34190580,ikun,2022-11-24 08:53:30,21313,4,二命莫娜
34190529,枕头有魔力,2022-11-24 08:48:41,72751,5,天呐，不知不觉玩了好久，怎会如此，开始只是想拿来打发时间的，玩着玩着其他游戏不想玩了，原神也不想玩了，但是又没有其他有意思的游戏可以打发时间，只能继续了，怪怪的
34190514,好好起名 哦,2022-11-24 08:47:22,0,5,相当不错，56小萌新的看法
34190504,XS10,2022-11-24 08:46:07,0,5,挺好的，我第一个玩了两年的游戏。
34190450,我也想吃麻辣烫,2022-11-24 08:40:20,5136,4,原神我恨你，***43级一个五星没有
34190443,浮,2022-11-24 08:40:09,0,5,玩了一年多年，终于成大佬了
34190433,陈安,2022-11-24 08:38:25,0,1,米忽悠吃相太难看了
34190428,懒懒,2022-11-24 08:37:34,0,1,额，下载的时候几百MB，  更新数据更新了一个下午，差不多19个G。也是没谁了。我还想着更新完了注销掉账号，然后我没找到在哪里注销。
34190417,梵寂,2022-11-24 08:36:18,570,5,我的评价:我是一个11开头的uid但是太摆烂了现在才53级但看着我歪的枫原万七我哭了，还有绝缘本不是让人玩的
29318876,栎栎栎栎栎泽,2022-11-24 08:34:51,38625,5,这游戏就是可以不氪但是肝会爆。但是氪了也不能不肝不算小月卡也氪了2k+。可能不算多但是这是我氪得最多的游戏了。米哈游更改xp的能力真的很牛！追评 米哈游***我连歪三次了！！！彻底疯狂！！！！凭什么我同学都十连双黄！！！！！！！！！！！！！！！！！彻底疯狂！彻底疯狂！彻底疯狂！彻底疯狂！
34190340,小伯爵姐姐,2022-11-24 08:28:38,1141,5,别说，挺好玩的，可以跟别人van游戏等等
34190330,星星,2022-11-24 08:27:53,0,3,没有配音的超长任务剧情真的看不下去森林书之前只做了一点，再去做就找不到路了，什么时候地下也可以做个地图呀ヽ(≧Д≦)ノ
34190304,荧,2022-11-24 08:25:51,27609,5,宵宫我爱你
34190294,bage,2022-11-24 08:25:12,0,1,你要不要看看你整的什么活动，抓捕和擂台赛都还行，结果你搞了个挑战模式，几个刮痧废物还得打三波，一套活动下来时间比正常活动整个流程都长，什么东西呀？你自己玩吗？
34190226,王之使者,2022-11-24 08:19:59,0,5,自我感觉良好
34190218,光影,2022-11-24 08:19:01,0,5,我是个原p
34190065,憨憨1号,2022-11-24 08:05:20,4546,5,画面绝美，用电脑玩更美，剧情很好，立意很好，自由度很高，大世界机关锻炼智力，还可以带萌新
34190028,小怪兽,2022-11-24 08:02:47,113169,5,2.0版本入坑，完了一年多点，肝度玩家，低氪。电脑版也有但是不怎么用，一个是电脑操作我手残，一个是严重晕。但是画面的话还真的是电脑最好看。这个游戏我最喜欢的一点就是不用社交，自由度高，虽然说做完任务也没什么可打的，就是逛世界，打野怪，养角色，因为个人不追求极致战力，所以养角色压力不大，也不会去为了配队养，基本就是自己玩得顺手就养。音乐方面极致震撼。每一首曲子都能听出特色（我有一回打游戏外放我姥爷听到问是日本歌吗，当时我在稻妻城）。每次听都能被带入提瓦特世界里去。抽卡如果不每个都要抽的话，攒一个版本基本就能有大保底了，还是可以满足需要的。我个人是神必抽，已经被钟离养成废物了（指完全不会闪避）。剧情就算了，刀子太多。讨人厌的NPC也非常多，如果列一个最想亮血条的NPC排行榜，估计有几个是一秒钟也活不下去的。剧情很多NPC最大的特色就是&ldquo;不听人说话&rdquo;，为了剧情推动气死人。走剧情最大的乐趣在于深挖官方没有给出设定的内容，所以还是很期待最后的走向的。（派蒙不要刀啊！真的是玩出感情来了，虽然经常会说是应急食品什么的&hellip;但是后面几次认真对话的时候都选了最好的伙伴！）
34189939,手机用户71345460,2022-11-24 07:53:37,0,5,立绘建模：
34189679,YGVINB,2022-11-24 07:32:45,20664,5,立绘建模：任务太少，原石给的不够多
34189670,昵称好难起,2022-11-24 07:31:36,28886,5,没什么好说的   好玩就对了
34189589,凉官又野木⊙_⊙,2022-11-24 07:25:20,0,5,我用的是云玩，毕竟内存太大，若是一般内存小的手机且配置过低的话可能都不太适合这款游戏，但是从游戏本身来讲的话，可以算得上国产之光了，要是从客观角度来讲的话我只能说，一朵野花在一群鲜花中可能不算太起眼，但在一群野草中，可谓是耀眼夺目。
34189492,空白,2022-11-24 07:21:08,0,1,唉，真不想多说： 剧情稀烂，打击感巨差，作为一名老玩家，很失望立绘建模：很差，NPC的衣服都是贴上去
34189459,一起看海,2022-11-24 07:19:54,0,5,须弥地图：
34189403,泊枫,2022-11-24 07:16:55,999,5,我感觉我太非了，抽了80多次了还没出五星，第一次五星是武器。
34189352,米学长的叠,2022-11-24 07:12:21,35401,1,垃圾中的垃圾，人类文明的糟粕，电子工业的垃圾
34189324,凌晨,2022-11-24 07:09:23,0,5,我爱原神，我爱万叶！
33096107,端木（已禁言）,2022-11-24 06:58:22,523,2,这个游戏除了建模好看点以外毫无玩法可言音乐水平也就那样，属于第一次感觉很惊艳，再听两遍就会腻的那种游戏体验更是恶心的一批，6-剧情强制看完，不让跳过，我个人就是为了玩烧鸡来的，对剧情一点兴趣没有，还不让跳过，隔壁批坏3都能跳东拼西抄凑出来的强行拖游戏时长的弱智解密只注重营收和利润的抽卡体验，命之座售卖吃相难看。自从塞尔达2延期之后，游戏数值极速膨胀，byd一个海乱鬼能单挑风魔龙和北风狼，游戏内互动机制体验极速下降。一代版本一代神，没扶起来的下个版本做专属，再次复刻直接从大世界层面和深渊层面上直接大砍，暗削数值，人物和命之座和武器高度绑定，甘雨版本之前还能有点0名战神，现在没个高命基本都是不如四星的三星残疾人这么做下去一点让人想上线的动力都没有，你米的ch天天不想着游戏内体验，只想着那点现金流水，只能祝你蒸蒸日上了补充一下，还有那个拉到极限的优化，一个移植pc的手游能长发到50多g，不知道的以为我是在玩3a，一打开游戏电脑就开始丧心病狂的咆哮，手机上玩就好像捧着个火炉，没见过哪个游戏优化能差到这个程度，没有3a的质量，毛病倒是不少
34189021,ЙΜлΚこうあお,2022-11-24 06:48:33,3570,1,抄袭王者荣耀
31841174,红绯,2022-11-24 06:46:26,6351,1,谢谢圣遗物，谢谢大保底，点个赞11.24已歪82抽的琴
34188907,あえゼホポヰ,2022-11-24 06:39:11,5386,5,玩了很久对它很满意，不管是剧情还是角色塑造都很满意，就是我的号有毒，其他的嘎嘎棒
34188894,奕,2022-11-24 06:38:22,0,5,立绘建模：十分好，也有许多细节我玩原神一年了，感觉都很不错
34188885,楊瑞雨,2022-11-24 06:37:21,0,5,好哇好哇好哇好哇好哇好哇好哇好哇
34188792,后王,2022-11-24 06:28:50,0,5,不多说了，神子我来了
34188755,沐,2022-11-24 06:25:04,0,5,反正我是觉得挺好玩的.(≧&nabla;≦)
34188635,光之逆子,2022-11-24 06:15:21,0,5,胡涛快复刻圣遗物给您备好
34188574,xiaoC,2022-11-24 06:09:35,0,3,脱坑了，不打算继续了，没有这个精力再去玩了
29914447,今昔幻想乡,2022-11-24 06:06:01,28911,2,终于，脱离苦海啦，以后就不回来啦，拜拜了您嘞，ch
34188370,墨客,2022-11-24 05:51:13,0,5,成为了生活一部分了
34188236,圣珏,2022-11-24 05:38:05,0,1,策划真不是人，现在我是反原神的
